step,dry-monkey-1252,autumn-valley-1250,warm-silence-1248,eager-puddle-1246,still-shape-1243,trim-totem-1221,graceful-durian-1220,graceful-snow-1219,morning-planet-1217,fancy-night-1215,dry-serenity-972,twilight-thunder-971,floral-tree-969,swept-hill-968,rural-bird-966
20400,0.0032982896881001912,0.010657200241884013,0.020351112287566225,0.009678852394720626,0.014195168888187353,0.284340020583163,0.2614337705831629,0.231461114333163,0.252023614333163,0.217132989333163,0.00474289001287623,0.03130073764139407,0.0053762603686141035,0.007677256700738611,0.008433472225077917
20600,0.0029369292333598245,0.010145481491884012,0.019042593434381725,0.00977751525681548,0.013818436810572614,0.280203301833163,0.258191583083163,0.231355645583163,0.252347833083163,0.21763298933316297,0.00453683532537623,0.028846353517423737,0.004986073616342705,0.006888076736847968,0.008154175350077918
20800,0.002866886679972168,0.008829094395625613,0.018796499684381723,0.009534153171904773,0.012961114333162986,0.278617364333163,0.252890801833163,0.23101189558316299,0.249445489333163,0.216713067458163,0.004428344895090714,0.024882486329923736,0.004867002258575584,0.006389954965032465,0.007861206600077919
21000,0.0027379804299721678,0.00794018231949875,0.016672476246881722,0.009426341898468046,0.011424981520662986,0.274109551833163,0.253371270583163,0.23111541120816298,0.248666192458163,0.21726384870816298,0.004348927470355121,0.022839517579923738,0.0046402909987876655,0.006254431012461341,0.006970562446336316
21200,0.002602922732004355,0.00790404950699875,0.015320245989400202,0.00932061379359958,0.011648614333162985,0.27016423933316297,0.25358611433316297,0.229867364333163,0.250009942458163,0.21680877058316297,0.004128867992317466,0.02133763513953441,0.0045892503939192,0.006263889572733709,0.006978834543521077
21400,0.002406508613798803,0.00779272138199875,0.014163165577469961,0.009047614517137152,0.012116387770662986,0.267957208083163,0.25441033308316297,0.22848259870816298,0.246963067458163,0.215597833083163,0.00400394288913297,0.02008815587751886,0.004036146614201277,0.006333225510233709,0.006746839836516752
21600,0.0022960785902350254,0.00757516899188401,0.01373152495246996,0.00881527351669549,0.010823785990446304,0.267840020583163,0.25439861433316296,0.22721892683316297,0.245377129958163,0.213703301833163,0.003795626271614489,0.023405538690018858,0.0034714038379243983,0.0061166209959398555,0.006253825567647758
21800,0.002247469838095473,0.00743845024188401,0.01252058745246996,0.008767431465692966,0.00993080258817978,0.26674627058316297,0.249777520583163,0.22776580183316297,0.24438494245816297,0.20989861433316298,0.003432345021614489,0.02160342904633322,0.0034158327733610563,0.005668378808439855,0.0060604661926477585
22000,0.002150655886068835,0.00722165336688401,0.012399493702469962,0.00827692386499183,0.009126767987130555,0.26591814558316296,0.24802361433316297,0.22565252058316299,0.24452556745816298,0.205617364333163,0.0031136797657430253,0.025321202483833218,0.003421176834373179,0.006077406422163338,0.005890344463690444
22200,0.0020139371360688345,0.006929924587112747,0.011904668587937773,0.007692193108882587,0.008654103022400168,0.26400017683316296,0.24607048933316297,0.22660564558316298,0.243888848708163,0.20487517683316298,0.0028576032145907156,0.024239171233833217,0.0031005227041051354,0.006070310741435889,0.005529149153572791
22400,0.0019965838048525203,0.006494377712112746,0.010653921559381725,0.007429028061311775,0.0077643988418262646,0.262121270583163,0.241465020583163,0.221554864333163,0.241068536208163,0.205343926833163,0.00285313743220034,0.02300284310883322,0.002961788290081272,0.005382735844620385,0.005626384224391629
22600,0.0018774755095928867,0.006130139053354349,0.009702489941154276,0.007356861833902149,0.007270994578199402,0.26067595808316296,0.241062676833163,0.21692595808316298,0.24095134870816298,0.20472283308316297,0.002709949714483657,0.02089666120406195,0.002827314738049085,0.0052182563145107596,0.005075777381567886
22800,0.0019164631127773835,0.005969006240854349,0.008876288016559429,0.007296242639146597,0.006944302375536805,0.259519708083163,0.242000176833163,0.21478728620816298,0.24212322370816297,0.204111504958163,0.0023196169278284517,0.017721575979704363,0.0028326825902684908,0.004879129383783311,0.004348238319067886
23000,0.0018131565887305652,0.005925080082095952,0.008657100133963936,0.006871818154840056,0.006578286078888465,0.25798064558316297,0.237179864333163,0.21550798933316298,0.24049041120816297,0.204250176833163,0.002190450934601005,0.017962031402089622,0.0025148421536757577,0.004860574696283311,0.0042076133190678865
23200,0.0017799534637305651,0.005796036127022373,0.008482582916617954,0.006877718408450048,0.00648508312006934,0.258019708083163,0.239929864333163,0.20996892683316298,0.236849786208163,0.20251580183316298,0.0020861514224784447,0.01633703140208962,0.0024233873452967694,0.004738474334188459,0.0041001591143275205
23400,0.0016637425262305652,0.0058043183620931854,0.00832390596235505,0.006479280908450047,0.006475113492040488,0.258773614333163,0.23942205183316298,0.205902520583163,0.23520525495816297,0.20064275495816297,0.001901581109978445,0.014529444869800822,0.002393094754055167,0.004457224334188459,0.00399371380182752
23600,0.0015494847137305652,0.005265255862093185,0.007854123376714213,0.00609939809595005,0.0065733127800796315,0.25712908308316296,0.23826970808316297,0.20643377058316298,0.232623223708163,0.20023650495816298,0.001802948297478445,0.013854619266711464,0.0023450098776340265,0.004215361377273621,0.004035780886143023
23800,0.0013874179058057019,0.004857127633908689,0.007503829512182025,0.005961721937191652,0.006563547155079632,0.25702556745816296,0.234414239333163,0.20409783308316298,0.22966619245816297,0.19995916120816298,0.0017066856400880688,0.012479619266711463,0.002404917217868891,0.004033720752273621,0.00359820598932752
24000,0.0013151190544677214,0.004507101005855119,0.007202657132595715,0.005580862562191652,0.0062979221550796315,0.25575798933316296,0.23367205183316297,0.20017205183316297,0.22764275495816297,0.19700994245816297,0.001536838661903572,0.012181568381694593,0.002439412556907088,0.0035485189834046273,0.0034201470712423585
24200,0.001251969987981653,0.0041164760058551185,0.007008703065383092,0.0058357223497171,0.005478586217579632,0.25360955183316297,0.23207439558316298,0.19934002058316297,0.223416192458163,0.19752947370816298,0.0014944896015780438,0.011740444693164933,0.0023505453694070877,0.0034643848147736206,0.0031066879870998874
24400,0.0012202243813312103,0.0038811993401706222,0.006706196488750073,0.0054792770372170995,0.005076205375221255,0.254390801833163,0.23060759870816297,0.198222833083163,0.222201348708163,0.19741228620816298,0.0014385011363698642,0.010976711304079853,0.002050399042851914,0.0033618457522736206,0.0033176254870998876
24600,0.0011713962563312103,0.0037967230382454946,0.006426205819452071,0.0053427793346023595,0.004724871389857701,0.25435173933316296,0.22729509870816297,0.196246270583163,0.22010564558316298,0.19649431745816298,0.0012835946686531804,0.010644943461808592,0.0020132896678519137,0.0033770537221639967,0.003100461642316571
24800,0.00119114468248352,0.0037713324132454943,0.005959097730652901,0.005047098073254669,0.004291345022379004,0.254488458083163,0.22724431745816298,0.19542986433316298,0.21615252058316298,0.194787286208163,0.0012555235473745608,0.009312065785662167,0.001927217033760707,0.003272561534663997,0.0032456449117314093
25000,0.0011438159578323545,0.003783468193355119,0.005711756635990743,0.005230105255512538,0.004105655868042198,0.25368767683316296,0.224502129958163,0.19578533308316298,0.21288689558316298,0.19321306745816297,0.0012085662457541997,0.00885888808070098,0.0018716689516103113,0.003104742578295003,0.0031322887649159062
25200,0.0011103207598645414,0.0033874682520290784,0.0056522357736407585,0.0048892849430125385,0.0035778314871181354,0.25162127058316297,0.22098845808316298,0.19587712995816298,0.212976739333163,0.192207208083163,0.0011932113036259013,0.00831163435807456,0.0017115127016103114,0.0030393128907950035,0.0030805309524159063
25400,0.0011532895098645415,0.0033072930541448086,0.005199369921777563,0.004463353899381532,0.0035586759216318414,0.250336114333163,0.22088494245816298,0.19466228620816298,0.211482598708163,0.18953142683316299,0.0010760238036259012,0.008155605405459817,0.0017818252016103112,0.0033087692439795,0.002925699381514726
25600,0.001191909508649794,0.003858031898042325,0.004822545902990913,0.004229294081573507,0.0034414884216318413,0.250297051833163,0.220549004958163,0.19520916120816298,0.209888848708163,0.18937908308316298,0.000947042656810398,0.007752968426806566,0.0017270819585364105,0.003243616889915908,0.0027370379726027825
25800,0.0010950049288023676,0.003773070960542325,0.004717264279548369,0.004015501790889011,0.0032756867542105615,0.250974786208163,0.22079119245816298,0.191236504958163,0.210853692458163,0.186974786208163,0.0008641097411259014,0.006802300160662164,0.0017033710114853647,0.003020960639915908,0.0026842865016327706
26000,0.0010853142006178708,0.003614867835542325,0.0042948586567810535,0.0038090434233114786,0.0032158570868420964,0.246568536208163,0.22060564558316298,0.19009197370816297,0.210550958083163,0.18701384870816298,0.0008523909911259014,0.006381903917122385,0.00153843134657574,0.0030885905366176466,0.002667944682360217
26200,0.0010019394183345544,0.003438869409390015,0.004238292928596557,0.003678620058129374,0.003161944255698439,0.242703301833163,0.22011150495816298,0.186980645583163,0.20889080183316297,0.18542009870816298,0.000782297324791487,0.006646604129085626,0.0014676498649567728,0.0028844889741176465,0.0025075712562079074
26400,0.0009628245382549713,0.0033846942115359664,0.003987540632055407,0.0031731627085689325,0.003007647380698439,0.24320720808316298,0.21670330183316297,0.18436150495816298,0.20745720808316298,0.18387517683316298,0.000776427852833699,0.00661229023744795,0.0013873506925715128,0.002715036834188459,0.0023866214430579907
26600,0.0009220204491427564,0.003365671846736745,0.004331820484459148,0.0030569943381440717,0.0028315932114722285,0.24222478620816298,0.215388848708163,0.18320525495816298,0.20694939558316297,0.182929864333163,0.0007197123310181957,0.006555866788600259,0.001405421759244198,0.002701407526263598,0.0022625830137981704
26800,0.0008659468741083696,0.0030547812749099805,0.004265917237698402,0.003020429595030387,0.0025576859764014164,0.240929864333163,0.21428533308316297,0.180488458083163,0.205517754958163,0.17902166120816299,0.0007015673543488872,0.006350788663600259,0.001246463119129458,0.0025915819449343885,0.002262475787242303
27000,0.0008522749991083696,0.0029512656499099807,0.0038159128046376042,0.003021912984959575,0.0026520422014209796,0.24001580183316298,0.20989080183316297,0.17869353620816297,0.204158379958163,0.17715447370816298,0.0006742236043488872,0.0061606486273771376,0.001232314504024549,0.0023112893536927862,0.0021739656335404843
27200,0.0008446740349961545,0.002769599073661954,0.003649322969687113,0.0030159074593898187,0.0024664953264209796,0.24043377058316298,0.20786345808316298,0.17837517683316298,0.202158379958163,0.17199236433316298,0.000648758621728246,0.005543461127377138,0.0011955478237222713,0.0022237656984761024,0.0020664763760191813
27400,0.0007997521599961546,0.0026448162498142634,0.0034345247114792622,0.0029612199593898186,0.002332908157564637,0.23895720808316298,0.207621270583163,0.17598650495816298,0.19972673933316298,0.17118962995816298,0.000606883898118886,0.00543508184361874,0.001094352293505588,0.0021717984292999436,0.0019891781448881747
27600,0.0007736987703323546,0.0025589536466297668,0.0030036430953823082,0.003293928184627805,0.002221365278103262,0.23463298933316298,0.20487127058316298,0.17338298933316298,0.197890801833163,0.17070134870816298,0.000602977648118886,0.005175822398601126,0.0010927737559202797,0.0020341780136154466,0.0019385731614786207
27800,0.0007406454389633612,0.0024750441684452703,0.0027905597950048703,0.0032040844346278054,0.0021363330868490087,0.23368962995816298,0.20123064558316298,0.17112712995816298,0.19370330183316298,0.16982244245816297,0.0005573712835866991,0.005162150523601127,0.0011079475271442646,0.0020693342636154467,0.0018861525673529525
28000,0.0006978228395331179,0.0023887396986619538,0.002556491768476746,0.002835920372127805,0.002030303918918213,0.230763848708163,0.200047051833163,0.17097087995816299,0.19192009870816298,0.168634942458163,0.0005494855442844744,0.00485795513098713,0.0010762285827106218,0.0020778312531476335,0.0019168266429637707
28200,0.0006844526797450585,0.002138739698661954,0.0025753420960681343,0.002822647554640954,0.0019266340812774273,0.23136931745816297,0.197537286208163,0.16968377058316297,0.18862127058316297,0.16663298933316298,0.0005289926322885343,0.004433807208968053,0.0009783129778421567,0.0019665456952227735,0.001766510914779274
28400,0.0006683280395001201,0.002049872511161954,0.0026524905335681345,0.002729468527453121,0.0018796092876464205,0.23110369245816298,0.19803337995816298,0.16986541120816298,0.186951348708163,0.165752129958163,0.0005407113822885343,0.0040738020130833205,0.00093346599965766,0.0019470144452227733,0.0016904888334102809
28600,0.0006671343008478103,0.0020274115736619532,0.0025714358460681343,0.002668979453298612,0.0017115098977570165,0.229513848708163,0.19641228620816298,0.169338067458163,0.181615411208163,0.165437676833163,0.0005089677699214532,0.0038541919760458855,0.0009023657932886667,0.001904472863218446,0.0014654980758731855
28800,0.0006431899734186224,0.0018953584600096439,0.0024347170960681342,0.002553990122922914,0.0016284637777738114,0.228246270583163,0.19358806745816298,0.16716228620816298,0.17928728620816298,0.164455254958163,0.0005022157060291657,0.0037987567291455976,0.00086533131510417,0.001723808800718446,0.0013609075782241454
29000,0.0006215015953897713,0.0017254194890396308,0.002304834283568134,0.0022834074136074104,0.0015269313273686637,0.22402752058316297,0.192293145583163,0.16593377058316297,0.17833220808316297,0.162590020583163,0.00046748063521032823,0.003663081166710819,0.0008623267307886666,0.001575878128147634,0.0013120794532241453
29200,0.0005787500215420811,0.0016326460515396308,0.0022062014710681342,0.002174182207238417,0.0014903178839446019,0.22513298933316298,0.18940056745816297,0.16590056745816298,0.17707439558316299,0.161013848708163,0.00042087136725228746,0.0035230563972503074,0.0008114705839731633,0.001648435826115447,0.0012254251339515944
29400,0.0005743446813662388,0.001596513239039631,0.002031396783568135,0.0020941789790539203,0.0013209112386828703,0.22262127058316297,0.188078301833163,0.164675958083163,0.17633611433316299,0.15816228620816297,0.00041819784181815954,0.0032004353952271897,0.0008135735026041699,0.001521660363218446,0.0011998883583818377
